Sentence #,Word,Tag
,90,B-MT
,days,B-MT
,.,O
,共通,O
,エンドポイント,O
,は,O
,、,O
,効用加重,O
,ランキンスケール,O
,（,O
,0,O
,[,O
,死亡,O
,],O
,から,O
,10,O
,（,O
,症状,O
,または,O
,障害,O
,なし,O
,）,O
,および,O
,機能的自立率,O
,（,O
,0,O
,または,O
,1,O
,の,O
,スコア,O
,）,O
,の,O
,障害,O
,スコア,O
,の,O
,平均値,O
,であった,O
,2,O
,、,O
,修正,O
,ランキンスケール,O
,で,O
,0,O
,〜,O
,6,O
,の,O
,範囲,O
,で,O
,、,O
,より,O
,重度,O
,の,O
,障害,O
,を,O
,示,O
,す,O
,スコア,O
,が,O
,高,O
,い,O
,）,O
,を,O
,90,O
,日間,O
,で,O
,評価,O
,した,O
,。,O
Sentence: 2066,A,O
,total,O
,of,O
,206,O
,patients,O
,were,O
,enrolled,O
,;,O
,107,O
,were,O
,assigned,O
,to,O
,the,O
,thrombectomy,O
,group,O
,and,O
,99,O
,to,O
,the,O
,control,O
,group,O
,.,O
,合計,O
,206,O
,人,O
,の,O
,患者,O
,が,O
,登録,O
,され,O
,、,O
,107,O
,人,O
,は,O
,血栓摘出術群,O
,に,O
,、,O
,99,O
,人,O
,は,O
,対照群,O
,に,O
,割,O
,り,O
,当,O
,てられた,O
,。,O
Sentence: 2067,At,B-MT
,31,B-MT
,months,B-MT
,",",O
,enrollment,O
,in,O
,the,O
,trial,O
,was,O
,stopped,O
,because,O
,of,O
,the,O
,results,O
,of,O
,a,O
,prespecified,O
,interim,O
,analysis,O
,.,O
,31,O
,ヵ,O
,月後,O
,には,O
,、,O
,事前,O
,に,O
,指定,O
,された,O
,中間解析,O
,の,O
,結果,O
,、,O
,試験,O
,への,O
,参加,O
,が,O
,中止,O
,された,O
,。,O
Sentence: 2068,The,O
,mean,O
,score,O
,on,O
,the,O
,utility-weighted,O
,modified,O
,Rankin,O
,scale,O
,at,O
,90,O
,days,O
,was,O
,5.5,O
,in,O
,the,O
,thrombectomy,O
,group,O
,as,O
,compared,O
,with,O
,3.4,O
,in,O
,the,O
,control,O
,group,O
,(,O
,adjusted,O
,difference,O
,[,O
,Bayesian,O
,analysis,O
,],O
,",",O
,2.0,O
,points,O
,;,O
,95%,O
,credible,B-MT
,interval,B-MT
,",",O
,1.1,O
,to,O
,3.0,O
,;,O
,posterior,O
,probability,O
,of,O
,superiority,O
,",",O
,>,O
,0.999,O
,),O
,",",O
,and,O
,the,O
,rate,O
,of,O
,functional,O
,independence,O
,at,O
,90,O
,days,O
,was,O
,49%,O
,in,O
,the,O
,thrombectomy,O
,group,O
,as,O
,compared,O
,with,O
,13%,O
,in,O
,the,O
,control,O
,group,O
,(,O
,adjusted,O
,difference,O
,",",O
,33,O
,percentage,O
,points,O
,;,O
,95%,O
,credible,B-MT
,interval,B-MT
,",",O
,24,O
,to,O
,44,O
,;,O
,posterior,O
,probability,O
,of,O
,superiority,O
,",",O
,>,O
,0.999,O
,),O
,.,O
,90,O
,日目,O
,の,O
,有用性加重修正,O
,ランキンスケール,O
,の,O
,平均,O
,スコア,O
,は,O
,、,O
,対照群,O
,の,O
,3.4,O
,と,O
,比較,O
,して,O
,血栓摘出術群,O
,で,O
,5.5,O
,であった,O
,(,O
,調整,O
,された,O
,差,O
,[,O
,Bayes,O
,解析,O
,],O
,、,O
,2.0,O
,点,O
,;,O
,95%,O
,信頼区間,O
,、,O
,1.1,O
,～,O
,3.0,O
,;,O
,優越性,O
,の,O
,事後確率,O
,>,O
,0.999,O
,),O
,。,O
,また,O
,、,O
,90,O
,日,O
,における,O
,機能的自立,O
,の,O
,割合,O
,は,O
,13%,O
,と,O
,比較,O
,して,O
,49%,O
,であった,O
,(,O
,調整,O
,された,O
,差,O
,、,O
,33%,O
,、,O
,95%,O
,信頼区間,O
,、,O
,24,O
,~,O
,44,O
,、,O
,優越性,O
,の,O
,確率,O
,>,O
,0.999,O
,),O
,。,O
Sentence: 2069,The,O
,rate,O
,of,O
,symptomatic,O
,intracranial,O
,hemorrhage,O
,did,O
,not,O
,differ,O
,significantly,O
,between,O
,the,O
,two,O
,groups,O
,(,O
,6%,O
,in,O
,the,O
,thrombectomy,O
,group,O
,and,O
,3%,O
,in,O
,the,O
,control,O
,group,O
,",",O
,P,O
,=,O
,0.50,O
,),O
,",",O
,nor,O
,did,O
,90-day,O
,mortality,O
,(,B-MT
,19%,B-MT
,and,B-MT
,18%,B-MT
,",",B-MT
,respectively,B-MT
,;,O
,P,O
,=,O
,1.00,O
,),O
,.,O
,症候性頭蓋内出血,O
,の,O
,割合,O
,は,O
,、,O
,2,O
,群間,O
,で,O
,有意差,O
,は,O
,認,O
,められなかった,O
,(,O
,血栓摘出術群,O
,では,O
,6%,O
,、,O
,対照群,O
,では,O
,3%,O
,、,O
,P,O
,=,O
,0.50,O
,であった,O
,),O
,。,O
,また,O
,、,O
,90,O
,日死亡率,O
,(,O
,P,O
,=,O
,1.00,O
,),O
,も,O
,有意差,O
,は,O
,認,O
,められなかった,O
,(,O
,P,O
,=,O
,),O
,。,O
,19,O
,18,O
,。,O
Sentence: 2070,Among,B-MT
,patients,O
,with,O
,acute,O
,stroke,O
,who,B-MT
,had,B-MT
,last,B-MT
,been,B-MT
,known,B-MT
,to,B-MT
,be,B-MT
,well,B-MT
,6,B-MT
,to,B-MT
,24,B-MT
,hours,B-MT
,earlier,B-MT
,and,O
,who,O
,had,O
,a,O
,mismatch,O
,between,O
,clinical,O
,deficit,O
,and,O
,infarct,O
,",",O
,outcomes,O
,for,O
,disability,O
,at,B-MT
,90,B-MT
,days,B-MT
,were,O
,better,O
,with,O
,thrombectomy,O
,plus,O
,standard,O
,care,O
,than,O
,with,O
,standard,O
,care,O
,alone,O
,.,O
,6,O
,時間,O
,から,O
,24,O
,時間前,O
,によく,O
,知,O
,られ,O
,、,O
,臨床的欠陥,O
,と,O
,梗塞,O
,との,O
,間,O
,に,O
,不一致,O
,が,O
,認,O
,められた,O
,急性脳卒中患者,O
,のうち,O
,、,O
,90,O
,日間,O
,の,O
,障害,O
,の,O
,転帰,O
,は,O
,、,O
,標準治療単独,O
,よりも,O
,血栓摘出術,O
,+,O
,標準治療,O
,を,O
,併用,O
,した,O
,方,O
,が,O
,良好,O
,であった,O
,。,O
Sentence: 2071,Spastic,O
,limb,O
,paralysis,O
,due,O
,to,O
,injury,O
,to,O
,a,O
,cerebral,O
,hemisphere,O
,can,O
,cause,O
,long-term,O
,disability,O
,.,O
,大脳半球,O
,の,O
,損傷,O
,による,O
,痙性肢麻痺,O
,は,O
,、,O
,長期的,O
,な,O
,障害,O
,を,O
,引,O
,き,O
,起,O
,こす,O
,可能性,O
,があります,O
,。,O
Sentence: 2072,We,O
,investigated,O
,the,O
,effect,O
,of,O
,grafting,O
,the,O
,contralateral,B-MT
,C7,B-MT
,nerve,B-MT
,from,O
,the,O
,nonparalyzed,O
,side,O
,to,O
,the,O
,paralyzed,O
,side,O
,in,O
,patients,O
,with,O
,spastic,O
,arm,O
,paralysis,O
,due,O
,to,O
,chronic,O
,cerebral,O
,injury,O
,.,O
,我,O
,々,O
,は,O
,、,O
,慢性脳傷害,O
,による,O
,痙攣性麻痺患者,O
,において,O
,、,O
,非麻痺側,O
,から,O
,麻痺側,O
,へ,O
,対側,O
,C7,O
,神経,O
,を,O
,移植,O
,する,O
,効果,O
,を,O
,調,O
,べた,O
,。,O
Sentence: 2073,We,O
,randomly,O
,assigned,O
,36,O
,patients,O
,who,O
,had,O
,had,O
,unilateral,O
,arm,O
,paralysis,O
,for,O
,more,O
,than,O
,5,O
,years,O
,to,O
,undergo,O
,C7,O
,nerve,B-MT
,transfer,B-MT
,plus,O
,rehabilitation,O
,(,O
,18,O
,patients,O
,),O
,or,O
,to,O
,undergo,O
,rehabilitation,O
,alone,O
,(,O
,18,O
,patients,O
,),O
,.,O
,片側麻痺,O
,の,O
,5,O
,年以上経過,O
,した,O
,36,O
,人,O
,の,O
,患者,O
,に,O
,、,O
,C7,O
,神経移植,O
,+,O
,リハビリテーション,O
,（,O
,18,O
,人,O
,）,O
,または,O
,リハビリテーション,O
,単独,O
,（,O
,18,O
,人,O
,）,O
,を,O
,受,O
,けるように,O
,ランダム,O
,に,O
,割,O
,り,O
,当,O
,てた,O
,。,O
Sentence: 2074,The,O
,primary,B-MT
,outcome,B-MT
,was,O
,the,O
,change,O
,from,O
,baseline,O
,to,O
,month,O
,12,O
,in,O
,the,O
,total,O
,score,O
,on,O
,the,O
,Fugl,O
,–,O
,Meyer,O
,upper-extremity,O
,scale,O
,(,O
,scores,O
,range,O
,from,O
,0,O
,to,O
,66,O
,",",O
,with,O
,higher,O
,scores,O
,indicating,O
,better,O
,function,O
,),O
,.,O
,主,O
,な,O
,結果,O
,は,O
,、,O
,Fugl-Meyer,O
,上肢尺度,O
,（,O
,スコア,O
,の,O
,範囲,O
,は,O
,0,O
,〜,O
,66,O
,、,O
,スコア,O
,が,O
,高,O
,いほど,O
,良好,O
,な,O
,機能,O
,を,O
,示,O
,す,O
,）,O
,における,O
,合計,O
,スコア,O
,における,O
,ベースライン,O
,から,O
,12,O
,ヵ,O
,月目,O
,への,O
,変化,O
,であった,O
,。,O
Sentence: 2075,The,O
,mean,O
,increase,O
,in,O
,Fugl,O
,–,O
,Meyer,O
,score,O
,in,B-MT
,the,B-MT
,paralyzed,B-MT
,arm,B-MT
,was,O
,17.7,O
,in,O
,the,O
,surgery,O
,group,O
,and,O
,2.6,O
,in,O
,the,O
,control,O
,group,O
,(,O
,difference,O
,",",O
,15.1,O
,;,O
,95%,O
,confidence,O
,interval,O
,",",O
,12.2,O
,to,O
,17.9,O
,;,O
,P,O
,<,O
,0.001,O
,),O
,.,O
,手術群,O
,では,O
,Fugl-Meyer,O
,スコア,O
,の,O
,平均増加,O
,は,O
,手術群,O
,で,O
,17.7,O
,、,O
,対照群,O
,では,O
,2.6,O
,であった,O
,（,O
,差,O
,15.1,O
,;,O
,95,O
,％,O
,信頼区間,O
,12.2,O
,〜,O
,17.9,O
,;,O
,P,O
,<,O
,0.001,O
,）,O
,。,O
Sentence: 2076,Osimertinib,O
,is,O
,an,O
,oral,O
,",",O
,third-generation,O
,",",O
,irreversible,O
,epidermal,O
,growth,O
,factor,O
,receptor,O
,tyrosine,O
,kinase,O
,inhibitor,O
,(,O
,EGFR-TKI,O
,),O
,that,O
,selectively,O
,inhibits,O
,both,O
,EGFR-TKI,O
,–,O
,sensitizing,B-MT
,and,O
,EGFR,O
,T790M,O
,resistance,O
,mutations,O
,.,O
,オシメルチニブ,O
,は,O
,、,O
,EGFR,O
,TKI,O
,感作,O
,および,O
,EGFR,O
,T790M,O
,抵抗性突然変異,O
,の,O
,両方,O
,を,O
,選択的,O
,に,O
,阻害,O
,する,O
,、,O
,経口第三世代,O
,の,O
,不可逆性表皮増殖因子受容体,O
,チロシンキナーゼ,O
,阻害剤,O
,(,O
,EGFR-TKI,O
,),O
,である,O
,。,O
Sentence: 2077,We,O
,compared,O
,osimertinib,O
,with,O
,standard,O
,EGFR-TKIs,O
,in,O
,patients,O
,with,O
,previously,O
,untreated,O
,",",O
,EGFR,O
,mutation,O
,–,O
,positive,O
,advanced,O
,non,O
,–,O
,small-cell,O
,lung,O
,cancer,O
,(,O
,NSCLC,O
,),O
,.,O
,未治療,O
,の,O
,EGFR,O
,変異陽性,O
,の,O
,進行非小細胞肺癌,O
,(,O
,NS,O
,CLC,O
,),O
,を,O
,有,O
,する,O
,患者,O
,において,O
,",",O
,オシメルチニブ,O
,と,O
,標準,O
,EGFR-TKI,O
,との,O
,比較,O
,を,O
,行,O
,った,O
,。,O
Sentence: 2078,In,O
,this,O
,double-blind,O
,",",O
,phase,O
,3,O
,trial,O
,",",O
,we,O
,randomly,O
,assigned,O
,556,O
,patients,O
,with,O
,previously,O
,untreated,O
,",",O
,EGFR,O
,mutation,O
,–,O
,positive,O
,(,O
,exon,O
,19,O
,deletion,O
,or,O
,L858R,O
,),O
,advanced,O
,NSCLC,O
,in,O
,a,O
,1,O
,:,O
,1,O
,ratio,O
,to,O
,receive,O
,either,O
,osimertinib,O
,(,O
,at,O
,a,O
,dose,O
,of,O
,80,O
,mg,O
,once,O
,daily,O
,),O
,or,O
,a,O
,standard,O
,EGFR-TKI,O
,(,O
,gefitinib,O
,at,O
,a,O
,dose,O
,of,O
,250,O
,mg,O
,once,O
,daily,O
,or,O
,erlotinib,O
,at,O
,a,O
,dose,O
,of,O
,150,O
,mg,O
,once,O
,daily,O
,),O
,.,O
,この,O
,二重盲検第,O
,3,O
,相試験,O
,では,O
,、,O
,未治療,O
,の,O
,EGFR,O
,突然変異陽性,O
,(,O
,エクソン,O
,19,O
,欠失,O
,または,O
,L858R,O
,),O
,進行,O
,NS,O
,CLC,O
,患者,O
,556,O
,人,O
,を,O
,、,O
,オシメルチニブ,O
,(,O
,1,O
,日,O
,1,O
,回,O
,80,O
,mg,O
,の,O
,用量,O
,),O
,または,O
,標準,O
,EGFR-TKI,O
,(,O
,1,O
,日,O
,1,O
,回,O
,の,O
,用量,O
,では,O
,1,O
,回,O
,の,O
,用量,O
,では,O
,ゲフィチニブ,O
,、,O
,または,O
,エルロチニブ,O
,は,O
,1,O
,日,O
,mg,O
,の,O
,用量,O
,では,O
,エルロチニブ,O
,),O
,を,O
,投与,O
,することを,O
,ランダム,O
,に,O
,割,O
,り,O
,付,O
,けた,O
,。,O
,250,O
,150,O
,1,O
,:,O
,1,O
,。,O
Sentence: 2079,The,O
,primary,O
,end,O
,point,O
,was,O
,investigator-assessed,B-MT
,progression-free,O
,survival,O
,.,O
,一次,O
,エンドポイント,O
,は,O
,、,O
,無増悪生存期間,O
,の,O
,調査,O
,であった,O
,。,O
Sentence: 2080,The,O
,median,O
,progression-free,O
,survival,O
,was,O
,significantly,O
,longer,O
,with,O
,osimertinib,O
,than,O
,with,O
,standard,O
,EGFR-TKIs,O
,(,O
,18.9,O
,months,O
,vs,O
,.,O
,10.2,O
,months,O
,;,O
,hazard,O
,ratio,O
,for,O
,disease,O
,progression,O
,or,O
,death,O
,",",O
,0.46,O
,;,O
,95%,O
,confidence,O
,interval,O
,[,O
,CI,O
,],O
,",",O
,0.37,O
,to,O
,0.57,O
,;,O
,P,O
,<,O
,0.001,O
,),O
,.,O
,無増悪生存期間中央値,O
,は,O
,、,O
,標準,O
,EGFR-TKI,O
,(,O
,18.9,O
,ヵ,O
,月,O
,vs10.2,O
,ヵ,O
,月,O
,、,O
,病勢進行,O
,または,O
,死亡,O
,0.46,O
,、,O
,95%,O
,信頼区間,O
,[,O
,CI,O
,],O
,0.37,O
,~,O
,0.57,O
,、,O
,P,O
,<,O
,0.001,O
,),O
,よりも,O
,オシメルチニブ,O
,で,O
,有意,O
,に,O
,長,O
,かった,O
,。,O
Sentence: 2081,The,O
,objective,O
,response,O
,rate,O
,was,O
,similar,B-MT
,in,O
,the,O
,two,O
,groups,O
,:,O
,80%,O
,with,O
,osimertinib,O
,and,O
,76%,O
,with,O
,standard,O
,EGFR-TKIs,O
,(,O
,odds,O
,ratio,O
,",",O
,1.27,O
,;,O
,95%,O
,CI,O
,",",O
,0.85,O
,to,O
,1.90,O
,;,O
,P,O
,=,O
,0.24,O
,),O
,.,O
,オシメルチニブ,O
,と,O
,80,O
,％,O
,、,O
,標準,O
,EGFR-TKI,O
,で,O
,76,O
,％,O
,（,O
,オッズ,O
,比,O
,1.27,O
,",",O
,95,O
,％,O
,CI,O
,、,O
,0.85-1.90,O
,、,O
,P,O
,=,O
,0.24,O
,）,O
,の,O
,客観的奏効率,O
,は,O
,両群,O
,で,O
,同等,O
,であった,O
,。,O
Sentence: 2082,The,O
,median,O
,duration,B-MT
,of,B-MT
,response,B-MT
,was,O
,17.2,O
,months,O
,(,O
,95%,O
,CI,O
,",",O
,13.8,O
,to,O
,22.0,O
,),O
,with,O
,osimertinib,O
,versus,O
,8.5,O
,months,B-MT
,(,O
,95%,O
,CI,O
,",",O
,7.3,O
,to,O
,9.8,O
,),O
,with,O
,standard,O
,EGFR-TKIs,O
,.,O
,標準的,O
,な,O
,EGFR-TKI,O
,で,O
,8.5mS,O
,（,O
,95,O
,％,O
,CI,O
,、,O
,7.3,O
,〜,O
,9.8,O
,）,O
,であったのに,O
,対,O
,し,O
,、,O
,応答,O
,の,O
,中央値,O
,は,O
,オシメルチニブ,O
,で,O
,17.2,O
,ヶ,O
,月,O
,（,O
,95,O
,％,O
,CI,O
,、,O
,13.8-22.0,O
,）,O
,であった,O
,。,O
Sentence: 2083,Data,O
,on,O
,overall,O
,survival,O
,were,O
,immature,B-MT
,at,O
,the,O
,interim,O
,analysis,O
,(,O
,25%,O
,maturity,B-MT
,),O
,.,O
,暫定分析,O
,（,O
,満期,O
,25,O
,％,O
,）,O
,では,O
,全生存率,O
,に,O
,関,O
,する,O
,データ,O
,は,O
,未成熟,O
,であった,O
,。,O
Sentence: 2084,The,O
,survival,O
,rate,O
,at,O
,18,O
,months,O
,was,O
,83%,O
,(,O
,95%,O
,CI,O
,",",O
,78,O
,to,O
,87,O
,),O
,with,B-MT
,osimertinib,B-MT
,and,O
,71%,O
,(,O
,95%,O
,CI,O
,",",O
,65,O
,to,O
,76,O
,),O
,with,B-MT
,standard,B-MT
,EGFR-TKIs,B-MT
,(,O
,hazard,O
,ratio,O
,for,O
,death,O
,",",O
,0.63,O
,;,O
,95%,O
,CI,O
,",",O
,0.45,O
,to,O
,0.88,O
,;,O
,P,O
,=,O
,0.007,O
,[,O
,nonsignificant,O
,in,O
,the,O
,interim,O
,analysis,O
,],O
,),O
,.,O
,18,O
,カ,O
,月後,O
,の,O
,生存率,O
,は,O
,、,O
,標準的,O
,な,O
,EGFR-TKI,O
,を,O
,用,O
,いた,O
,場合,O
,、,O
,83,O
,％,O
,（,O
,95,O
,％,O
,CI,O
,、,O
,78,O
,〜,O
,87,O
,）,O
,であり,O
,、,O
,Osimertinib,O
,では,O
,71,O
,％,O
,（,O
,95,O
,％,O
,CI,O
,、,O
,65,O
,〜,O
,76,O
,）,O
,であった,O
,（,O
,死亡,O
,に,O
,対,O
,する,O
,ハザード,O
,比,O
,0.63,O
,",",O
,95,O
,％,O
,CI,O
,0.45,O
,0.88,O
,;,O
,P,O
,=,O
,0.007,O
,[,O
,中間解析,O
,では,O
,有意,O
,ではない,O
,],O
,）,O
,。,O
Sentence: 2085,Adverse,O
,events,O
,of,O
,grade,O
,3,O
,or,O
,higher,O
,were,O
,less,O
,frequent,O
,with,O
,osimertinib,O
,than,O
,with,O
,standard,O
,EGFR-TKIs,O
,(,O
,34%,O
,vs,O
,.,O
,45%,O
,),O
,.,O
,グレード,O
,3,O
,以上,O
,の,O
,有害事象,O
,は,O
,、,O
,標準的,O
,な,O
,EGFR-TKI,O
,（,O
,34,O
,％,O
,対,O
,45,O
,％,O
,）,O
,よりも,O
,オシメルチニブ,O
,での,O
,頻度,O
,が,O
,低,O
,かった,O
,。,O
Sentence: 2086,Osimertinib,O
,showed,O
,efficacy,O
,superior,O
,to,O
,that,O
,of,O
,standard,O
,EGFR-TKIs,O
,in,O
,the,O
,first-line,O
,treatment,O
,of,O
,EGFR,O
,mutation,O
,–,O
,positive,O
,advanced,O
,NSCLC,O
,",",O
,with,O
,a,O
,similar,O
,safety,O
,profile,O
,and,O
,lower,O
,rates,O
,of,O
,serious,O
,adverse,O
,events,O
,.,O
,オシメルチニブ,O
,は,O
,EGFR,O
,変異陽性進行,O
,NS,O
,CLC,O
,の,O
,第一選択治療,O
,において,O
,標準的,O
,EGFR-TKI,O
,より,O
,優,O
,れた,O
,有効性,O
,を,O
,示,O
,し,O
,、,O
,同様,O
,の,O
,安全性,O
,プロフィール,O
,および,O
,重篤,O
,な,O
,有害事象,O
,の,O
,割合,O
,も,O
,低,O
,かった,O
,。,O
Sentence: 2087,Elective,O
,frozen-embryo,O
,transfer,O
,has,O
,been,O
,shown,O
,to,O
,result,O
,in,O
,a,O
,higher,O
,live-birth,O
,rate,O
,than,O
,fresh-embryo,O
,transfer,O
,among,O
,anovulatory,O
,women,O
,with,O
,the,O
,polycystic,O
,ovary,O
,syndrome,O
,.,O
,選択的凍結胚移植,O
,は,O
,、,O
,多,O
,のう,O
,胞性卵巣症候群,O
,を,O
,有,O
,する,O
,無排卵女性,O
,の,O
,間,O
,で,O
,新鮮,O
,な,O
,胚移植,O
,よりも,O
,高,O
,い,O
,出生率,O
,をもたらすことが,O
,示,O
,されている,O
,。,O
Sentence: 2088,It,O
,is,O
,uncertain,O
,whether,O
,frozen-embryo,O
,transfer,O
,increases,O
,live-birth,O
,rates,O
,among,O
,ovulatory,B-MT
,women,B-MT
,with,B-MT
,infertility,B-MT
,.,O
,妊娠,O
,した,O
,女性,O
,の,O
,排卵,O
,した,O
,女性,O
,の,O
,間,O
,で,O
,凍結,O
,した,O
,胚,O
,の,O
,移植,O
,が,O
,生誕率,O
,を,O
,増加,O
,させるかどうかは,O
,不明,O
,である,O
,。,O
Sentence: 2089,In,O
,this,O
,multicenter,O
,",",O
,randomized,O
,trial,O
,",",O
,we,O
,randomly,O
,assigned,O
,2157,O
,women,O
,who,O
,were,O
,undergoing,B-MT
,their,O
,first,O
,in,O
,vitro,O
,fertilization,O
,cycle,O
,to,O
,undergo,O
,either,O
,fresh-embryo,O
,transfer,O
,or,O
,embryo,O
,cryopreservation,O
,followed,O
,by,O
,frozen-embryo,O
,transfer,O
,.,O
,この,O
,多施設,O
,ランダム,O
,化試験,O
,では,O
,、,O
,最初,O
,の,O
,体外受精,O
,サイクル,O
,を,O
,受,O
,けていた,O
,2157,O
,人,O
,の,O
,女性,O
,を,O
,無作為,O
,に,O
,割,O
,り,O
,付,O
,け,O
,、,O
,新鮮胚移植,O
,または,O
,胚凍結保存,O
,を,O
,行,O
,った,O
,後,O
,、,O
,凍結保存,O
,した,O
,胚移植,O
,を,O
,行,O
,った,O
,。,O
Sentence: 2090,Up,O
,to,O
,two,O
,cleavage-stage,O
,embryos,O
,were,O
,transferred,O
,in,O
,each,O
,participant,O
,.,O
,各参加者,O
,には,O
,2,O
,個,O
,までの,O
,切断期胚,O
,が,O
,移入,O
,された,O
,。,O
Sentence: 2091,Active,O
,case,O
,finding,O
,is,O
,a,O
,top,O
,priority,O
,for,O
,the,O
,global,O
,control,O
,of,O
,tuberculosis,O
,",",O
,but,O
,robust,O
,evidence,O
,for,O
,its,O
,effectiveness,O
,in,O
,high-prevalence,O
,settings,O
,is,O
,lacking,B-MT
,.,O
,積極的,O
,な,O
,症例発見,O
,は,O
,、,O
,結核,O
,の,O
,世界的,O
,な,O
,管理,O
,の,O
,最優先事項,O
,であるが,O
,、,O
,高蔓延状況,O
,におけるその,O
,有効性,O
,についての,O
,確,O
,かな,O
,証拠,O
,は,O
,不足,O
,している,O
,。,O
Sentence: 2092,We,O
,sought,O
,to,O
,evaluate,O
,the,O
,effectiveness,O
,of,O
,household-contact,B-MT
,investigation,O
,",",O
,as,O
,compared,O
,with,O
,standard,O
,",",O
,passive,O
,measures,O
,alone,O
,",",O
,in,O
,Vietnam,O
,.,O
,ベトナム,O
,では,O
,、,O
,標準的,O
,な,O
,受動措置,O
,と,O
,比較,O
,して,O
,、,O
,家計接触調査,O
,の,O
,有効性,O
,を,O
,評価,O
,しようとした,O
,。,O
Sentence: 2093,We,O
,performed,O
,a,O
,cluster-randomized,O
,",",O
,controlled,O
,trial,O
,at,O
,clinics,O
,in,O
,70,O
,districts,O
,(,O
,local,B-MT
,government,B-MT
,areas,B-MT
,with,O
,an,O
,average,O
,population,O
,of,O
,approximately,O
,"500,000",O
,in,O
,urban,O
,areas,O
,and,O
,"100,000",O
,in,O
,rural,O
,areas,O
,),O
,in,O
,eight,O
,provinces,B-MT
,of,O
,Vietnam,O
,.,O
,我,O
,々,O
,は,O
,、,O
,ベトナム,O
,の,O
,8,O
,つの,O
,州,O
,で,O
,、,O
,70,O
,の,O
,地区,O
,（,O
,都市部,O
,で,O
,平均約,O
,50,O
,万人,O
,、,O
,農村部,O
,で,O
,10,O
,万人,O
,の,O
,地方政府地域,O
,）,O
,の,O
,診療所,O
,で,O
,、,O
,クラスター,O
,無作為化比較試験,O
,を,O
,実施,O
,した,O
,。,O
Sentence: 2094,Health,O
,workers,O
,at,O
,each,O
,district,O
,clinic,O
,or,O
,hospital,O
,were,O
,assigned,O
,to,O
,perform,O
,either,O
,household-contact,B-MT
,i,B-MT
,ntervention,O
,plus,O
,standard,O
,passive,O
,case,O
,finding,O
,(,O
,intervention,O
,group,O
,),O
,or,O
,passive,O
,case,O
,finding,O
,alone,O
,(,O
,control,O
,group,O
,),O
,.,O
,各地区,O
,の,O
,診療所,O
,や,O
,病院,O
,の,O
,保健医療従事者,O
,は,O
,、,O
,家庭連絡介入,O
,と,O
,標準的受動症例発見,O
,（,O
,介入群,O
,）,O
,または,O
,受動症例発見単独,O
,（,O
,対照群,O
,）,O
,のいずれかを,O
,行,O
,うように,O
,割,O
,り,O
,当,O
,てられた,O
,。,O
Sentence: 2095,In,O
,the,O
,intervention,O
,districts,O
,",",O
,household,B-MT
,contacts,B-MT
,of,O
,patients,O
,with,O
,positive,O
,results,O
,for,O
,tuberculosis,O
,on,O
,sputum,O
,smear,O
,microscopy,O
,(,O
,smear-positive,B-MT
,tuberculosis,B-MT
,),O
,were,O
,invited,B-MT
,for,B-MT
,clinical,B-MT
,assessment,B-MT
,and,O
,chest,O
,radiography,O
,at,O
,baseline,O
,and,O
,at,O
,6,O
,",",O
,12,O
,",",O
,and,O
,24,O
,months,O
,.,O
,介入区域,O
,では,O
,、,O
,ベースライン,O
,時,O
,および,O
,6,O
,",",O
,12,O
,および,O
,24,O
,ヶ,O
,月目,O
,に,O
,、,O
,臨床検査,O
,および,O
,胸部,O
,X,O
,線撮影,O
,のために,O
,、,O
,喀痰塗抹検査,O
,（,O
,結核検査陽性,O
,）,O
,の,O
,結核陽性結果,O
,を,O
,有,O
,する,O
,患者,O
,の,O
,世帯接触,O
,が,O
,誘発,O
,された,O
,。,O
Sentence: 2096,The,O
,primary,O
,outcome,O
,was,O
,the,O
,cumulative,O
,incidence,O
,of,O
,registered,O
,cases,O
,of,O
,tuberculosis,O
,among,O
,household,O
,contacts,O
,of,O
,patients,O
,with,O
,tuberculosis,O
,during,O
,a,O
,2-year,O
,period,O
,.,O
,第一,O
,の,O
,結果,O
,は,O
,、,O
,2,O
,年間,O
,に,O
,結核患者,O
,の,O
,家庭接触者,O
,の,O
,結核登録例,O
,の,O
,累積発生率,O
,であった,O
,。,O
Sentence: 2097,In,O
,70,O
,selected,O
,districts,O
,",",O
,we,O
,enrolled,O
,"25,707",O
,household,B-MT
,contacts,B-MT
,of,O
,"10,964",O
,patients,O
,who,O
,had,O
,smear-positive,O
,pulmonary,O
,tuberculosis,O
,.,O
,70,O
,地区,O
,では,O
,塗抹陽性肺結核患者,O
,"10,964",O
,人,O
,のうち,O
,"25,707",O
,人,O
,の,O
,家庭連絡,B-MT
,を,O
,登録,O
,した,O
,。,O
Sentence: 2098,In,O
,the,O
,36,O
,districts,O
,that,O
,were,O
,included,O
,in,O
,the,O
,intervention,O
,group,O
,",",O
,180,O
,of,O
,"10,069",O
,contacts,O
,were,O
,registered,O
,as,O
,having,O
,tuberculosis,O
,(,O
,1788,O
,cases,O
,per,O
,"100,000",O
,population,O
,),O
,",",O
,as,O
,compared,O
,with,O
,110,O
,of,O
,"15,638",O
,contacts,O
,(,O
,703,O
,per,O
,"100,000",O
,),O
,in,O
,the,O
,control,O
,group,O
,(,O
,relative,O
,risk,O
,of,O
,the,O
,primary,O
,outcome,O
,in,O
,the,O
,intervention,O
,group,O
,",",O
,2.5,O
,;,O
,95%,O
,confidence,O
,interval,O
