Sentence #,Word,Tag
,of,O
,different,O
,nicotine,O
,replacement,O
,products,O
,are,O
,more,O
,effective,O
,than,O
,single,O
,products,O
,and,O
,are,O
,comparable,O
,in,O
,efficacy,O
,to,O
,varenicline,O
,.,O
,
Sentence: 1560,For,O
,example,O
,",",O
,combining,O
,the,O
,nicotine,O
,patch,O
,with,O
,a,O
,shorter,O
,-,O
,acting,O
,nicotine,O
,replacement,O
,drug,O
,(,O
,eg,O
,",",O
,lozenge,O
,",",O
,gum,O
,",",O
,nasal,O
,spray,O
,",",O
,inhaler,O
,),O
,is,O
,more,O
,effective,O
,than,O
,monotherapy,O
,.,O
,
Sentence: 1561,Where,O
,possible,O
,",",O
,batches,O
,of,O
,the,O
,drug,O
,product,O
,should,O
,be,O
,manufactured,O
,by,O
,using,O
,different,O
,batches,O
,of,O
,the,O
,drug,O
,substance,O
,.,O
,
Sentence: 1562,Analysis,O
,of,O
,covariance,O
,can,O
,be,O
,employed,O
,",",O
,where,O
,time,O
,is,O
,considered,O
,the,O
,covariate,O
,",",O
,to,O
,test,O
,the,O
,differences,O
,in,O
,slopes,O
,and,O
,intercepts,O
,of,O
,the,O
,regression,O
,lines,O
,among,O
,batches,O
,.,O
,
Sentence: 1563,Such,O
,testing,O
,is,O
,part,O
,of,O
,the,O
,development,O
,strategy,O
,and,O
,is,O
,normally,O
,carried,O
,out,O
,under,O
,more,O
,severe,O
,conditions,O
,than,O
,those,O
,used,O
,for,O
,accelerated,O
,testing,O
,.,O
,
Sentence: 1564,Stability,O
,testing,O
,should,O
,be,O
,conducted,O
,on,O
,the,O
,dosage,O
,form,O
,packaged,O
,in,O
,the,O
,container,O
,closure,O
,system,O
,proposed,O
,for,O
,marketing,O
,(,O
,including,O
,",",O
,as,O
,appropriate,O
,",",O
,any,O
,secondary,O
,packaging,O
,and,O
,container,O
,label,O
,),O
,.,O
,
Sentence: 1565,In,O
,general,O
,",",O
,a,O
,drug,O
,substance,O
,should,O
,be,O
,evaluated,O
,under,O
,storage,O
,conditions,O
,(,O
,with,O
,appropriate,O
,tolerances,O
,),O
,that,O
,test,O
,its,O
,thermal,O
,stability,O
,and,O
,",",O
,if,O
,applicable,O
,",",O
,its,O
,sensitibity,O
,to,O
,moisture,O
,.,O
,
Sentence: 1566,Long,O
,term,O
,",",O
,accelerated,O
,",",O
,and,O
,",",O
,where,O
,appropriate,O
,",",O
,intermediate,O
,storage,O
,conditions,O
,for,O
,drug,O
,substances,O
,are,O
,detailed,O
,in,O
,the,O
,sections,O
,below,O
,.,O
,
Sentence: 1567,Data,O
,from,O
,stability,O
,studies,O
,should,O
,be,O
,provided,O
,on,O
,at,O
,least,O
,three,O
,primary,O
,batches,O
,of,O
,the,O
,drug,O
,prodeuct,O
,.,O
,
Sentence: 1568,However,O
,",",O
,if,O
,significant,O
,change,O
,occurs,O
,at,O
,the,O
,accelerated,O
,storage,O
,condition,O
,on,O
,the,O
,commitment,O
,batches,O
,",",O
,testing,O
,at,O
,the,O
,intermediate,O
,storage,O
,condition,O
,should,O
,also,O
,be,O
,conducted,O
,.,O
,
Sentence: 1569,Extrapolation,O
,is,O
,the,O
,practice,O
,of,O
,using,O
,a,O
,known,O
,data,O
,set,O
,to,O
,infer,O
,information,O
,about,O
,future,O
,data,O
,.,O
,
Sentence: 1570,If,O
,significant,O
,change,O
,occurs,O
,within,O
,the,O
,first,O
,3,O
,months,O
,',O
,testing,O
,at,O
,the,O
,accelerated,O
,storage,O
,condition,O
,",",O
,
Sentence: 1571,The,O
,analytical,O
,procedure,O
,refers,O
,to,O
,the,O
,way,O
,of,O
,performing,O
,the,O
,analysis,O
,.,O
,
Sentence: 1572,Lack,O
,of,O
,specificity,O
,of,O
,an,O
,individual,O
,analytical,O
,procedure,O
,may,O
,be,O
,compensated,O
,by,O
,other,O
,supporting,O
,analytical,O
,procedure,O
,(,O
,s,O
,),O
,.,O
,
Sentence: 1573,Precision,O
,should,O
,be,O
,investigated,O
,using,O
,homogeneous,O
,",",O
,authentic,O
,samples,O
,.,O
,
Sentence: 1574,Repeatability,O
,expresses,O
,the,O
,precision,O
,under,O
,the,O
,same,O
,operating,O
,conditions,O
,over,O
,a,O
,short,O
,interval,O
,of,O
,time,O
,.,O
,
Sentence: 1575,The,O
,quantitation,O
,limit,O
,is,O
,a,O
,parameter,O
,of,O
,quantitative,O
,assays,O
,for,O
,low,O
,levels,O
,of,O
,compounds,O
,in,O
,sample,O
,matrices,O
,",",O
,and,O
,is,O
,used,O
,particularly,O
,for,O
,the,O
,determination,O
,of,O
,impurities,O
,and,O
,/,O
,or,O
,degradation,O
,products,O
,.,O
,
Sentence: 1576,Accuracy,O
,should,O
,be,O
,established,O
,across,O
,the,O
,specified,O
,range,O
,of,O
,the,O
,analytical,O
,procedure,O
,.,O
,
Sentence: 1577,The,O
,specified,O
,range,O
,is,O
,normally,O
,derived,O
,from,O
,linearity,O
,studies,O
,and,O
,depends,O
,on,O
,the,O
,intended,O
,application,O
,of,O
,the,O
,procedure,O
,.,O
,
Sentence: 1578,This,O
,approach,O
,can,O
,only,O
,be,O
,applied,O
,to,O
,analytical,O
,procedures,O
,that,O
,exhibit,O
,baseline,O
,noise,O
,.,O
,
Sentence: 1579,Several,O
,approaches,O
,for,O
,determining,O
,the,O
,quantitation,O
,limitare,O
,possible,O
,depending,O
,on,O
,whether,O
,the,O
,procedure,O
,is,O
,non,O
,-,O
,instrumental,O
,or,O
,instrumental,O
,.,O
,
Sentence: 1580,If,O
,measurements,O
,are,O
,susceptible,O
,to,O
,variations,O
,in,O
,analytical,O
,conditions,O
,",",O
,the,O
,analytical,O
,conditions,O
,should,O
,be,O
,suitably,O
,controlled,O
,or,O
,a,O
,precautionary,O
,statement,O
,should,O
,be,O
,included,O
,in,O
,the,O
,procedure,O
,.,O
,
Sentence: 1581,The,O
,specification,O
,for,O
,a,O
,new,O
,drug,O
,substance,O
,should,O
,include,O
,a,O
,list,O
,of,O
,impurities,O
,.,O
,
Sentence: 1582,All,O
,impurities,O
,should,O
,be,O
,qualified,O
,as,O
,described,O
,later,O
,in,O
,this,O
,guideline,O
,.,O
,
Sentence: 1583,Alternatively,O
,",",O
,adequate,O
,data,O
,could,O
,be,O
,available,O
,in,O
,the,O
,scientific,O
,literature,O
,to,O
,qualify,O
,an,O
,impurity,O
,.,O
,
Sentence: 1584,Chemistry,O
,Aspects,O
,include,O
,classification,O
,and,O
,identification,O
,of,O
,impurities,O
,",",O
,report,O
,generation,O
,",",O
,listing,O
,ofimpurities,O
,in,O
,specifications,O
,",",O
,and,O
,a,O
,brief,O
,discussion,O
,of,O
,analytical,O
,procedures,O
,;,O
,and,O
,
Sentence: 1585,The,O
,need,O
,for,O
,inclusion,O
,or,O
,exclusion,O
,of,O
,inorganic,O
,impuritiesin,O
,the,O
,new,O
,drug,O
,substance,O
,specification,O
,should,O
,be,O
,discussed,O
,.,O
,
Sentence: 1586,Organic,O
,impurities,O
,can,O
,arise,O
,during,O
,the,O
,manufacturing,O
,process,O
,and,O
,/,O
,or,O
,storage,O
,of,O
,the,O
,new,O
,drug,O
,substance,O
,.,O
,
Sentence: 1587,The,O
,applicant,O
,should,O
,ensure,O
,that,O
,complete,O
,impurity,O
,profiles,O
,(,O
,e,O
,.,O
,g,O
,.,O
,",",O
,chromatograms,O
,),O
,of,O
,individual,O
,batches,O
,are,O
,available,O
,",",O
,if,O
,requested,O
,.,O
,
Sentence: 1588,Stability,O
,studies,O
,",",O
,chemical,O
,development,O
,studies,O
,",",O
,and,O
,routine,O
,batch,O
,analyses,O
,can,O
,be,O
,used,O
,to,O
,predict,O
,those,O
,impuritieslikely,O
,to,O
,occur,O
,in,O
,the,O
,commercial,O
,product,O
,.,O
,
Sentence: 1589,The,O
,drug,O
,substance,O
,can,O
,be,O
,used,O
,as,O
,a,O
,standard,O
,to,O
,estimate,O
,the,O
,levels,O
,of,O
,impurities,O
,.,O
,
Sentence: 1590,It,O
,is,O
,not,O
,intended,O
,to,O
,apply,O
,to,O
,new,B-UG
,drug,O
,substances,O
,used,O
,during,O
,the,O
,clinical,O
,research,O
,stage,O
,of,O
,development,O
,.,O
,
Sentence: 1591,For,O
,the,O
,European,O
,Union,O
,",",O
,the,O
,monographs,B-UG
,of,O
,the,O
,Ph,O
,.,O
,Eur,O
,.,O
,have,O
,mandatory,O
,applicability,O
,.,O
,
Sentence: 1592,Based,O
,on,O
,the,O
,recommendation,O
,above,O
,",",O
,and,O
,in,O
,accordance,O
,with,O
,the,O
,conditions,O
,set,O
,forth,O
,in,O
,the,O
,annex,O
,",",O
,the,O
,pharmacopoeial,O
,texts,O
,as,O
,referenced,O
,in,O
,Section,O
,2,O
,of,O
,the,O
,annex,O
,can,O
,be,O
,considered,O
,interchangeable,O
,.,O
,
Sentence: 1593,The,O
,process,O
,begins,O
,with,O
,a,O
,document,O
,submission,O
,to,O
,the,O
,Q4B,O
,EWG,O
,.,O
,
Sentence: 1594,To,O
,preserve,O
,transparency,O
,",",O
,the,O
,Q4B,O
,EWG,O
,should,O
,be,O
,notified,O
,of,O
,any,O
,revisions,O
,to,O
,a,O
,pharmacopoeial,O
,text,O
,that,O
,has,O
,been,O
,submitted,O
,to,O
,the,O
,Q4B,O
,evaluation,O
,process,O
,.,O
,
Sentence: 1595,The,O
,annex,O
,will,O
,provide,O
,information,O
,on,O
,how,O
,the,O
,pharmacopoeial,O
,texts,O
,can,O
,be,O
,used,O
,in,O
,the,O
,ICH,O
,regions,O
,.,O
,
Sentence: 1596,The,O
,Q4B,O
,EWG,O
,anticipates,O
,that,O
,the,O
,PDG,O
,will,O
,be,O
,the,O
,principal,O
,source,O
,of,O
,pharmacopoeial,O
,text,O
,proposals,O
,.,O
,
Sentence: 1597,Using,O
,any,O
,of,O
,the,O
,interchangeable,O
,methods,O
,",",O
,an,O
,analyst,O
,will,O
,reach,O
,the,O
,same,O
,accept,O
,or,O
,reject,O
,decisions,O
,irrespective,O
,of,O
,which,O
,PDG,O
,pharmacopeia,O
,is,O
,used,O
,.,O
,
Sentence: 1598,In,O
,addition,O
,to,O
,these,O
,general,O
,considerations,O
,",",O
,specific,O
,information,O
,for,O
,each,O
,regulatory,O
,region,O
,can,O
,assist,O
,the,O
,implementation,O
,in,O
,that,O
,region,O
,.,O
,
Sentence: 1599,Each,O
,regulatory,O
,region,O
,will,O
,provide,O
,such,O
,notification,O
,to,O
,its,O
,stakeholders,O
,in,O
,conjunction,O
,with,O
,regional,O
,implementation,O
,of,O
,the,O
,annex,O
,.,O
,
Sentence: 1600,Product,O
,-,O
,specific,O
,parameters,O
,such,O
,as,O
,media,O
,and,O
,the,O
,use,O
,of,O
,discs,O
,should,O
,be,O
,specified,O
,in,O
,the,O
,application,O
,dossier,O
,.,O
,
Sentence: 1601,Testing,O
,for,O
,non,O
,-,O
,endogenous,O
,viruses,O
,should,O
,include,O
,in,O
,vitro,O
,and,O
,in,O
,vivo,O
,inoculation,O
,tests,O
,and,O
,any,O
,other,O
,specific,O
,tests,O
,",",O
,including,O
,species,O
,-,O
,specific,O
,tests,O
,such,O
,as,O
,the,O
,mouse,O
,antibody,O
,production,O
,(,O
,MAP,O
,),O
,test,O
,.,O
,
Sentence: 1602,Antibody,O
,production,O
,tests,O
,are,O
,usually,O
,not,O
,necessary,O
,for,O
,the,O
,WCB,O
,.,O
,
Sentence: 1603,Assays,O
,should,O
,include,O
,appropriate,O
,controls,O
,to,O
,ensure,O
,adequate,O
,sensitivity,O
,and,O
,specificity,O
,.,O
,
Sentence: 1604,A,O
,test,O
,article,O
,(,O
,see,O
,Table,O
,2,O
,),O
,should,O
,be,O
,inoculated,O
,into,O
,animals,O
,",",O
,including,O
,suckling,O
,and,O
,adult,O
,mice,O
,",",O
,and,O
,in,O
,embryonated,O
,eggs,O
,to,O
,reveal,O
,viruses,O
,that,O
,cannot,O
,grow,O
,in,O
,cell,O
,cultures,O
,.,O
,
Sentence: 1605,Generally,O
,",",O
,harvest,O
,material,O
,in,O
,which,O
,adventitious,O
,virus,O
,has,O
,been,O
,detected,O
,should,O
,not,O
,be,O
,used,O
,to,O
,manufacture,O
,the,O
,product,O
,.,O
,
Sentence: 1606,Evaluation,O
,and,O
,characterisation,O
,of,O
,the,O
,virus,O
,removal,O
,and,O
,/,O
,or,O
,inactivation,O
,procedures,O
,play,O
,an,O
,important,O
,role,O
,in,O
,establishing,O
,the,O
,safety,O
,of,O
,biotechnology,O
,products,O
,.,O
,
Sentence: 1607,Many,O
,instances,B-UG
,of,O
,contamination,O
,in,O
,the,O
,past,O
,have,O
,occurred,B-UG
,with,B-UG
,agents,O
,whose,O
,presence,O
,was,O
,not,O
,known,O
,or,O
,even,B-UG
,suspected,O
,.,O
,
Sentence: 1608,The,O
,reduction,O
,of,O
,virus,O
,infectivity,O
,may,O
,be,O
,achieved,O
,by,O
,removal,O
,of,O
,virus,O
,particles,O
,or,O
,by,O
,inactivation,O
,of,O
,viral,O
,infectivity,O
,.,O
,
Sentence: 1609,For,O
,diploid,O
,cell,O
,lines,O
,",",O
,in,O
,vitro,O
,lifespan,O
,should,O
,be,O
,estimated,O
,in,O
,terms,O
,of,O
,population,O
,doubling,O
,levels,O
,.,O
,
Sentence: 1610,The,O
,objective,O
,of,O
,this,O
,testing,O
,is,O
,to,O
,confirm,O
,the,O
,identity,O
,",",O
,purity,O
,",",O
,and,O
,suitability,O
,of,O
,the,O
,cell,O
,substrate,O
,for,O
,manufacturing,O
,use,O
,.,O
,
Sentence: 1611,A,O
,specification,O
,is,O
,defined,O
,as,O
,a,O
,list,O
,of,O
,tests,O
,",",O
,references,O
,to,O
,analytical,O
,procedures,O
,",",O
,and,O
,appropriate,O
,acceptance,O
,criteria,O
,",",O
,which,O
,are,O
,numerical,O
,limits,O
,",",O
,ranges,O
,",",O
,or,O
,other,O
,criteria,O
,for,O
,the,O
,tests,O
,described,O
,.,O
,
Sentence: 1612,The,O
,experience,O
,and,O
,data,O
,accumulated,O
,during,O
,the,O
,development,O
,of,O
,a,O
,new,O
,drug,O
,substance,O
,or,O
,product,O
,should,O
,form,O
,the,O
,basis,O
,for,O
,the,O
,setting,O
,of,O
,specifications,O
,.,O
,
Sentence: 1613,The,O
,basis,O
,for,O
,the,O
,acceptance,O
,criteria,O
,at,O
,the,O
,time,O
,of,O
,filing,O
,should,O
,necessarily,O
,focus,O
,on,O
,safety,O
,and,O
,efficacy,O
,.,O
,
Sentence: 1614,Appropriate,O
,laboratory,O
,tests,O
,(,O
,e,O
,.,O
,g,O
,.,O
,",",O
,chemical,O
,or,O
,physical,O
,indicator,O
,),O
,may,O
,be,O
,included,O
,in,O
,the,O
,parametric,O
,release,O
,program,O
,.,O
,
Sentence: 1615,New,O
,analytical,O
,technologies,O
,",",O
,and,O
,modifications,O
,to,O
,existing,O
,technology,O
,",",O
,are,O
,continually,O
,being,O
,developed,O
,.,O
,
Sentence: 1616,Description,O
,:,O
,a,O
,qualitative,O
,statement,O
,about,O
,the,O
,state,O
,(,O
,e,O
,.,O
,g,O
,.,O
,solid,O
,",",O
,liquid,O
,),O
,and,O
,color,O
,of,O
,the,O
,new,O
,drug,O
,substance,O
,.,O
,
Sentence: 1617,If,O
,any,O
,of,O
,these,O
,characteristics,O
,change,O
,during,O
,storage,O
,",",O
,this,O
,change,O
,should,O
,be,O
,investigated,O
,and,O
,appropriate,O
,action,O
,taken,O
,.,O
,
Sentence: 1618,Identification,O
,testing,O
,should,O
,optimally,O
,be,O
,able,O
,to,O
,discriminate,O
,between,O
,compounds,O
,of,O
,closely,O
,related,O
,structure,O
,which,O
,are,O
,likely,O
,to,O
,be,O
,present,O
,.,O
,
Sentence: 1619,In,O
,many,O
,cases,O
,it,O
,is,O
,possible,O
,to,O
,employ,O
,the,O
,same,O
,procedure,O
,(,O
,e,O
,.,O
,g,O
,.,O
,",",O
,HPLC,O
,),O
,for,O
,both,O
,assay,O
,of,O
,the,O
,new,O
,drug,O
,substance,O
,and,O
,quantitation,O
,of,O
,impurities,O
,.,O
,
Sentence: 1620,For,O
,some,O
,new,O
,drug,O
,substances,O
,intended,O
,for,O
,use,O
,in,O
,solid,O
,or,O
,suspension,O
,drug,O
,products,O
,",",O
,particle,O
,size,O
,can,O
,have,O
,a,O
,significant,O
,effect,O
,on,O
,dissolution,O
,rates,O
,",",O
,bioavailability,O
,",",O
,and,O
,,O
,/,O
,,O
,or,O
,stability,O
,.,O
,
Sentence: 1621,The,O
,system,O
,for,O
,managing,O
,quality,O
,should,O
,encompass,O
,the,O
,organisational,O
,structure,O
,",",O
,procedures,O
,",",O
,processes,O
,and,O
,resources,O
,",",O
,as,O
,well,O
,as,O
,activities,O
,necessary,O
,to,O
,ensure,O
,confidence,B-UG
,that,O
,the,O
,API,O
,will,O
,meet,O
,its,O
,intended,O
,specifications,O
,for,O
,quality,O
,and,O
,purity,O
,.,O
,
Sentence: 1622,The,O
,persons,O
,authorised,O
,to,O
,release,O
,intermediates,O
,and,O
,APIs,O
,should,O
,be,O
,specified,O
,.,O
,
Sentence: 1623,Making,O
,sure,O
,that,O
,critical,O
,deviations,O
,are,O
,investigated,O
,and,O
,resolved,O
,;,O
,
Sentence: 1624,Making,O
,sure,O
,that,O
,production,O
,facilities,O
,are,O
,clean,O
,and,O
,when,B-UG
,appropriate,B-UG
,disinfected,O
,;,O
,
Sentence: 1625,In,O
,order,O
,to,O
,verify,O
,compliance,O
,with,O
,the,O
,principles,O
,of,O
,GMP,O
,for,O
,APIs,O
,",",O
,regular,O
,internal,O
,audits,O
,should,O
,be,O
,performed,O
,in,O
,accordance,O
,with,O
,an,O
,approved,O
,schedule,O
,.,O
,
Sentence: 1626,The,O
,responsibilities,O
,of,O
,all,O
,personnel,O
,engaged,O
,in,O
,the,O
,manufacture,O
,of,O
,intermediates,O
,and,O
,APIs,O
,should,O
,be,O
,specified,O
,in,O
,writing,O
,.,O
,
Sentence: 1627,Smoking,O
,",",O
,eating,O
,",",O
,drinking,O
,",",O
,chewing,O
,and,O
,the,O
,storage,O
,of,O
,food,O
,should,O
,be,O
,restricted,O
,to,O
,certain,O
,designated,O
,areas,O
,separate,O
,from,O
,the,O
,manufacturing,O
,areas,O
,.,O
,
Sentence: 1628,Buildings,O
,and,O
,facilities,O
,should,O
,have,O
,adequate,O
,space,O
,for,O
,the,O
,orderly,O
,placement,O
,of,O
,equipment,O
,and,O
,materials,O
,to,O
,prevent,O
,mix,O
,-,O
,ups,O
,and,O
,contamination,O
,.,O
,
Sentence: 1629,Where,O
,the,O
,equipment,O
,itself,O
,(,O
,e,O
,.,O
,g,O
,.,O
,",",O
,closed,O
,or,O
,contained,O
,systems,O
,),O
,provides,O
,adequate,O
,protection,O
,of,O
,the,O
,material,O
,",",O
,such,O
,equipment,O
,can,O
,be,O
,located,O
,outdoors,O
,.,O
,
Sentence: 1630,The,O
,washing,O
,and,O
,toilet,O
,facilities,O
,should,O
,be,O
,separate,O
,from,O
,",",O
,but,O
,easily,O
,accessible,O
,to,O
,",",O
,manufacturing,O
,areas,O
,.,O
,
Sentence: 1631,Adequate,O
,ventilation,O
,",",O
,air,O
,filtration,O
,and,O
,exhaust,O
,systems,O
,should,O
,be,O
,provided,O
,",",O
,where,O
,appropriate,O
,.,O
,
Sentence: 1632,Unless,O
,otherwise,O
,justified,O
,",",O
,process,O
,water,O
,should,O
,",",O
,at,O
,a,O
,minimum,O
,",",O
,meet,O
,World,O
,Health,O
,Organization,O
,(,O
,WHO,O
,),O
,guidelines,O
,for,O
,drinking,O
,(,O
,potable,O
,),O
,water,O
,quality,O
,.,O
,
Sentence: 1633,Any,O
,production,O
,activities,O
,(,O
,including,O
,weighing,O
,",",O
,milling,O
,",",O
,or,O
,packaging,O
,),O
,of,O
,highly,O
,toxic,O
,non,O
,-,O
,pharmaceutical,O
,materials,O
,such,O
,as,O
,herbicides,O
,and,O
,pesticides,O
,should,O
,not,O
,be,O
,conducted,O
,using,O
,the,O
,buildings,O
,and,O
,/,O
,or,O
,equipment,O
,being,O
,used,O
,for,O
,the,O
,production,O
,of,O
,APIs,O
,.,O
,
Sentence: 1634,Production,O
,equipment,O
,should,O
,only,O
,be,O
,used,O
,within,O
,its,O
,qualified,O
,operating,O
,range,O
,.,O
,
Sentence: 1635,Instruments,O
,that,O
,do,O
,not,O
,meet,O
,calibration,O
,criteria,O
,should,O
,not,O
,be,O
,used,O
,.,O
,
Sentence: 1636,GMP,O
,related,O
,computerized,O
,systems,O
,should,O
,be,O
,validated,O
,.,O
,
Sentence: 1637,The,O
,issuance,O
,",",O
,revision,O
,",",O
,superseding,O
,and,O
,withdrawal,O
,of,O
,all,O
,documents,O
,should,O
,be,O
,controlled,O
,with,O
,maintenance,O
,of,O
,revision,O
,histories,O
,.,O
,
Sentence: 1638,All,O
,production,O
,",",O
,control,O
,",",O
,and,O
,distribution,O
,records,O
,should,O
,be,O
,retained,O
,for,O
,at,O
,least,O
,1,O
,year,O
,after,O
,the,O
,expiry,O
,date,O
,of,O
,the,O
,batch,O
,.,O
,
Sentence: 1639,Master,O
,(,O
,approved,O
,),O
,labels,O
,should,O
,be,O
,maintained,O
,for,O
,comparison,O
,to,O
,issued,O
,labels,O
,.,O
,
Sentence: 1640,Written,O
,procedures,O
,should,O
,be,O
,established,O
,and,O
,followed,B-UG
,for,O
,investigating,O
,critical,O
,deviations,O
,or,O
,the,O
,failure,O
,of,O
,a,O
,batch,O
,of,O
,intermediate,O
,or,O
,API,O
,to,O
,meet,O
,specifications,O
,.,O
,
Sentence: 1641,Collection,O
,of,O
,process,O
,monitoring,O
,data,O
,during,O
,the,O
,development,O
,of,O
,the,O
,manufacturing,O
,process,O
,can,O
,provide,O
,useful,O
,information,O
,to,O
,enhance,O
,process,O
,understanding,O
,.,O
,
Sentence: 1642,The,O
,choice,O
,and,O
,rationale,O
,for,O
,selection,O
,of,O
,the,O
,container,O
,closure,O
,system,O
,for,O
,the,O
,commercial,O
,product,O
,(,O
,described,O
,in,O
,"3.2.P.7",O
,),O
,should,O
,be,O
,discussed,O
,.,O
,
Sentence: 1643,Movement,O
,out,O
,of,O
,the,O
,design,O
,space,O
,is,O
,considered,O
,to,O
,be,O
,a,O
,change,O
,and,O
,would,O
,normally,O
,initiate,O
,a,O
,regulatory,O
,post,O
,approval,O
,change,O
,process,O
,.,O
,
Sentence: 1644,Lifecycle,O
,:,O
,All,O
,phases,O
,in,O
,the,O
,life,O
,of,O
,a,O
,product,O
,from,O
,the,O
,initial,O
,development,O
,through,O
,marketing,O
,until,O
,the,O
,product,O
,’,O
,s,O
,discontinuation,O
,.,O
,
Sentence: 1645,Determining,O
,the,O
,functional,O
,relationships,O
,that,O
,link,O
,material,O
,attributes,O
,and,O
,process,O
,parameters,O
,to,O
,product,O
,CQAs,O
,;,O
,
Sentence: 1646,CQAs,O
,are,O
,generally,O
,associated,O
,with,O
,the,O
,drug,O
,substance,O
,",",O
,excipients,O
,",",O
,intermediates,O
,(,O
,in,O
,-,O
,process,O
,materials,O
,),O
,and,O
,drug,O
,product,O
,.,O
,
Sentence: 1647,Knowledge,O
,gained,O
,from,O
,studies,O
,should,O
,be,O
,described,O
,in,O
,the,O
,submission,O
,.,O
,
Sentence: 1648,A,O
,control,O
,strategy,O
,is,O
,designed,O
,to,O
,ensure,O
,that,O
,a,O
,product,O
,of,O
,required,O
,quality,O
,will,O
,be,O
,produced,O
,consistently,O
,.,O
,
Sentence: 1649,This,O
,monitoring,O
,could,O
,include,O
,trend,O
,analysis,O
,of,O
,the,O
,manufacturing,O
,process,O
,as,O
,additional,O
,experience,O
,is,O
,gained,O
,during,O
,routine,O
,manufacture,O
,.,O
,
Sentence: 1650,The,O
,assessments,O
,used,O
,to,O
,guide,O
,and,O
,justify,O
,development,O
,decisions,O
,can,O
,be,O
,included,O
,in,O
,the,O
,relevant,O
,sections,O
,of,O
,P,O
,.2,O
,.,O
,
Sentence: 1651,Risk,O
,assessment,O
,consists,O
,of,O
,the,O
,identification,O
,of,O
,hazards,O
,and,O
,the,O
,analysis,O
,and,O
,evaluation,O
,of,O
,risks,O
,associated,O
,with,O
,exposure,O
,to,O
,those,O
,hazards,O
,(,O
,as,O
,defined,O
,below,O
,),O
,.,O
,
Sentence: 1652,Quality,O
,risk,O
,assessments,O
,begin,O
,with,O
,a,O
,well,O
,-,O
,defined,O
,problem,O
,description,O
,or,O
,risk,O
,question,O
,.,O
,
Sentence: 1653,When,O
,the,O
,risk,O
,in,O
,question,O
,is,O
,well,O
,defined,O
,",",O
,an,O
,appropriate,O
,risk,O
,management,O
,tool,O
,(,O
,see,O
,examples,O
,in,O
,section,O
,5,O
,),O
,and,O
,the,O
,types,O
,of,O
,information,O
,needed,O
,to,O
,address,O
,the,O
,risk,O
,question,O
,will,O
,be,O
,more,O
,readily,O
,identifiable,O
,.,O
,
Sentence: 1654,Risk,O
,control,O
,includes,O
,decision,O
,making,O
,to,O
,reduce,O
,and,O
,/,O
,or,O
,accept,O
,risks,O
,.,O
,
Sentence: 1655,The,O
,purpose,O
,of,O
,risk,O
,control,O
,is,O
,to,O
,reduce,O
,the,O
,risk,O
,to,O
,an,O
,acceptable,O
,level,O
,.,O
,
Sentence: 1656,The,O
,amount,O
,of,O
,effort,O
,used,O
,for,O
,risk,O
,control,O
,should,O
,be,O
,proportional,O
,to,O
,the,O
,significance,O
,of,O
,the,O
,risk,O
,.,O
,
Sentence: 1657,The,O
,output,O
,/,O
,results,O
,of,O
,the,O
,risk,O
,management,O
,process,O
,should,O
,be,O
,reviewed,O
,to,O
,take,O
,into,O
,account,O
,new,O
,knowledge,O
,and,O
,experience,O
,.,O
,
Sentence: 1658,Once,B-UG
,a,O
,quality,O
,risk,O
,management,O
,process,O
,has,O
,been,O
,initiated,O
,",",O
,that,O
,process,O
,should,O
,continue,O
,to,O
,be,O
,utilized,O
,for,O
,events,O
,that,O
,might,O
,impact,O
,the,O
,original,O
,quality,O
,risk,O
,management,O
,decision,O
,.,O
,
Sentence: 1659,It,O
,might,B-UG
,be,O
,appropriate,O
,to,O
,adapt,O
,these,O
,tools,O
,for,O
,use,O
,in,O
,specific,O
,areas,O
,pertaining,O
,to,O
,drug,O
,substance,O
,and,O
,drug,O
,(,O
,medicinal,O
,),O
,product,O
,quality,O
,.,O
,
Sentence: 1660,Quality,O
,risk,O
,management,O
,methods,O
,and,O
,the,O
,supporting,O
,statistical,O
,tools,O
,can,O
,be,O
,used,O
,in,O
,combination,O
,(,O
,e,O
,.,O
,g,O
,.,O
,",",O
,Probabilistic,O
,Risk,O
,Assessment,O
,),O
,.,O
,
Sentence: 1661,CAPA,O
,can,O
,be,O
,used,O
,as,O
,an,O
,effective,O
,system,O
,for,O
,feedback,O
,",",O
,feedforward,O
,and,O
,continual,O
,improvement,O
,.,O
,
Sentence: 1662,Any,B-UG
,changes,O
,after,O
,product,O
,discontinuation,O
,should,O
,go,O
,through,O
,an,O
,appropriate,O
,change,O
,management,O
,system,O
,.,O
,
Sentence: 1663,The,O
,results,O
,of,O
,regulatory,O
,inspections,O
,and,O
,findings,B-UG
,",",O
,audits,O
,and,O
,other,O
,assessments,O
,",",O
,and,O
,commitments,O
,made,O
,to,O
,regulatory,O
,authorities,O
,.,O
,
Sentence: 1664,Aspects,O
,of,O
,management,O
,review,O
,can,O
,be,O
,performed,O
,to,O
,ensure,O
,adequacy,O
,of,O
,the,O
,product,O
,and,O
,process,O
,design,O
,.,O
,
Sentence: 1665,Change,O
,Management,O
,:,O
,A,O
,systematic,O
,approach,O
,to,O
,proposing,O
,",",O
,evaluating,O
,",",O
,approving,O
,",",O
,implementing,O
,and,O
,reviewing,O
,changes,O
,.,O
,
Sentence: 1666,Corrective,O
,action,O
,is,O
,taken,O
,to,O
